date,Open,High,Low,Close,Return (%),Security
28/07/2009,78.75,79.660004,78.220001,78.349998,-0.51,DXY
04/08/2009,78.190002,79.07,77.43,78.970001,0.99,DXY
11/08/2009,78.879997,79.389999,78.230003,78.889999,0.01,DXY
18/08/2009,78.790001,79.510002,77.75,78.040001,-0.96,DXY
25/08/2009,78.029999,78.830002,77.849998,78.370003,0.43,DXY
01/09/2009,78.379997,78.940002,77.940002,78.139999,-0.31,DXY
08/09/2009,78.099998,78.120003,76.459999,76.610001,-1.94,DXY
15/09/2009,76.639999,77.089996,76.010002,76.43,-0.27,DXY
22/09/2009,76.510002,77.110001,75.830002,76.809998,0.39,DXY
29/09/2009,76.629997,77.470001,76.489998,77,0.48,DXY
06/10/2009,76.910004,76.989998,75.769997,76.43,-0.63,DXY
13/10/2009,76.290001,76.669998,75.209999,75.599998,-0.91,DXY
20/10/2009,75.57,75.910004,74.940002,75.470001,-0.13,DXY
27/10/2009,75.419998,76.580002,75.199997,76.300003,1.15,DXY
03/11/2009,76.389999,76.82,75.5,75.82,-0.75,DXY
10/11/2009,75.68,75.769997,74.769997,75.330002,-0.46,DXY
17/11/2009,75.07,75.879997,74.68,75.660004,0.78,DXY
24/11/2009,75.57,75.57,74.169998,75,-0.76,DXY
01/12/2009,74.860001,75.940002,74.269997,75.910004,1.38,DXY
08/12/2009,75.650002,76.730003,75.449997,76.57,1.2,DXY
15/12/2009,76.57,78.139999,76.25,77.82,1.61,DXY
22/12/2009,77.779999,78.449997,77.5,77.839996,0.08,DXY
29/12/2009,77.739998,78.220001,77.330002,77.860001,0.15,DXY
05/01/2010,77.93,78.190002,77.089996,77.470001,-0.59,DXY
12/01/2010,77.209999,77.410004,76.599998,77.32,0.14,DXY
19/01/2010,76.980003,78.809998,76.940002,78.279999,1.66,DXY
26/01/2010,78.220001,79.5,78.029999,79.459999,1.56,DXY
02/02/2010,79.43,80.68,78.68,80.440002,1.26,DXY
09/02/2010,80.419998,80.75,79.559998,80.32,-0.12,DXY
16/02/2010,80.389999,81.339996,79.559998,80.639999,0.31,DXY
23/02/2010,80.480003,81.129997,80.089996,80.360001,-0.15,DXY
02/03/2010,80.330002,81.290001,79.82,80.43,0.12,DXY
09/03/2010,80.400002,80.860001,79.690002,79.830002,-0.71,DXY
16/03/2010,79.830002,80.889999,79.510002,80.720001,1.1,DXY
23/03/2010,80.849998,82.239998,80.519997,81.68,1.02,DXY
30/03/2010,81.449997,81.699997,80.68,81.290001,-0.2,DXY
06/04/2010,81.150002,81.910004,80.870003,81.089996,-0.07,DXY
13/04/2010,80.360001,80.910004,80.029999,80.82,0.57,DXY
20/04/2010,80.900002,82.099998,80.760002,81.349998,0.55,DXY
27/04/2010,81.470001,82.709999,81.169998,81.870003,0.49,DXY
04/05/2010,81.800003,85.269997,81.779999,84.449997,3.14,DXY
11/05/2010,83.910004,86.290001,82.910004,86.099998,2.54,DXY
18/05/2010,86.209999,87.459999,85.129997,85.370003,-0.98,DXY
25/05/2010,85.660004,87.449997,85.599998,86.480003,0.95,DXY
01/06/2010,86.75,88.339996,86.160004,88.230003,1.68,DXY
08/06/2010,88.449997,88.709999,86.940002,87.510002,-1.07,DXY
15/06/2010,86.959999,87.019997,85.449997,85.699997,-1.47,DXY
22/06/2010,85.400002,86.419998,85.089996,85.309998,-0.11,DXY
29/06/2010,85.339996,86.300003,84.129997,84.43,-1.08,DXY
06/07/2010,84.400002,84.830002,83.620003,83.949997,-0.54,DXY
13/07/2010,83.949997,84.559998,82.089996,82.489998,-1.77,DXY
20/07/2010,82.690002,83.449997,82.18,82.459999,-0.28,DXY
27/07/2010,82.620003,82.629997,81.459999,81.540001,-1.32,DXY
03/08/2010,81.519997,81.559998,80.089996,80.410004,-1.38,DXY
10/08/2010,80.349998,82.959999,80.269997,82.949997,3.13,DXY
17/08/2010,82.839996,83.300003,81.910004,83.059998,0.26,DXY
24/08/2010,83.019997,83.559998,82.620003,82.919998,-0.12,DXY
31/08/2010,82.809998,83.339996,81.989998,83.099998,0.35,DXY
07/09/2010,82.040001,82.989998,81.879997,82.699997,0.8,DXY
14/09/2010,82.68,82.690002,80.860001,81.400002,-1.57,DXY
21/09/2010,81.410004,81.5,79.25,79.389999,-2.54,DXY
28/09/2010,79.330002,79.82,78.029999,78.089996,-1.59,DXY
05/10/2010,78.129997,78.690002,76.910004,77.32,-1.05,DXY
12/10/2010,77.059998,77.93,76.139999,77.040001,-0.03,DXY
19/10/2010,77.029999,78.360001,76.839996,77.470001,0.57,DXY
26/10/2010,77.410004,78.269997,76.709999,77.269997,-0.18,DXY
02/11/2010,76.949997,77.419998,75.629997,76.550003,-0.52,DXY
09/11/2010,76.419998,78.480003,76.379997,78.080002,2.13,DXY
16/11/2010,78.120003,79.459999,77.879997,78.5,0.48,DXY
23/11/2010,78.209999,80.519997,77.970001,80.360001,2.68,DXY
30/11/2010,80.610001,81.440002,79.059998,79.379997,-1.55,DXY
07/12/2010,79.199997,80.400002,79.169998,80.07,1.09,DXY
14/12/2010,80.230003,80.629997,78.830002,80.370003,0.17,DXY
21/12/2010,80.459999,80.830002,80.239998,80.5,0.05,DXY
28/12/2010,80.660004,80.660004,78.779999,79.029999,-2.06,DXY
04/01/2011,79.059998,81.139999,78.889999,81.010002,2.41,DXY
11/01/2011,81.160004,81.309998,78.809998,79.160004,-2.53,DXY
18/01/2011,79.07,79.599998,78.099998,78.209999,-1.1,DXY
25/01/2011,78.139999,78.510002,77.589996,78.129997,-0.01,DXY
01/02/2011,78.309998,78.32,76.879997,78.040001,-0.35,DXY
08/02/2011,78.07,78.699997,77.5,78.459999,0.5,DXY
15/02/2011,78.550003,78.870003,77.529999,77.660004,-1.15,DXY
22/02/2011,77.550003,78.32,76.949997,77.279999,-0.35,DXY
01/03/2011,77.300003,77.389999,76.279999,76.400002,-1.18,DXY
08/03/2011,76.379997,77.379997,76.120003,76.779999,0.52,DXY
15/03/2011,76.480003,77.040001,75.540001,75.720001,-1,DXY
22/03/2011,75.589996,76.279999,75.25,76.220001,0.83,DXY
29/03/2011,76.389999,76.610001,75.660004,75.830002,-0.74,DXY
05/04/2011,75.889999,76.150002,74.839996,75.07,-1.09,DXY
12/04/2011,74.970001,75.199997,74.620003,74.830002,-0.19,DXY
19/04/2011,74.900002,75.809998,73.739998,74,-1.22,DXY
26/04/2011,74.099998,74.339996,72.830002,72.93,-1.6,DXY
03/05/2011,73.059998,74.93,72.699997,74.839996,2.38,DXY
10/05/2011,74.809998,75.949997,74.400002,75.760002,1.25,DXY
17/05/2011,75.889999,76,74.959999,75.43,-0.61,DXY
24/05/2011,75.839996,76.370003,74.75,74.949997,-1.19,DXY
31/05/2011,74.860001,75.019997,73.699997,73.779999,-1.46,DXY
07/06/2011,73.650002,74.919998,73.510002,74.790001,1.52,DXY
14/06/2011,74.900002,76.019997,74.230003,74.989998,0.12,DXY
21/06/2011,75.110001,75.790001,74.5,75.669998,0.74,DXY
28/06/2011,75.669998,75.989998,74.199997,74.349998,-1.78,DXY
05/07/2011,74.260002,75.419998,74.110001,75.18,1.22,DXY
12/07/2011,75.330002,76.720001,74.650002,75.129997,-0.27,DXY
19/07/2011,75.239998,75.75,73.889999,74.199997,-1.4,DXY
26/07/2011,74.120003,74.510002,73.419998,73.900002,-0.3,DXY
02/08/2011,73.919998,75.419998,73.580002,74.599998,0.91,DXY
09/08/2011,74.470001,75.059998,73.82,74.610001,0.19,DXY
16/08/2011,74.519997,74.610001,73.449997,73.989998,-0.72,DXY
23/08/2011,74.120003,74.459999,73.57,73.809998,-0.42,DXY
30/08/2011,73.739998,74.760002,73.519997,74.75,1.35,DXY
06/09/2011,74.919998,77.269997,74.669998,77.190002,2.94,DXY
13/09/2011,77.370003,77.779999,76.059998,76.580002,-1.03,DXY
20/09/2011,77.440002,78.790001,76.790001,78.300003,1.1,DXY
27/09/2011,78.080002,78.860001,77.300003,78.550003,0.6,DXY
04/10/2011,78.93,79.830002,78.059998,78.720001,-0.27,DXY
11/10/2011,78.739998,78.769997,76.5,76.620003,-2.77,DXY
18/10/2011,76.580002,77.550003,76.239998,76.300003,-0.37,DXY
25/10/2011,76.470001,76.660004,74.720001,75.089996,-1.84,DXY
01/11/2011,75.089996,77.669998,74.980003,76.910004,2.37,DXY
08/11/2011,76.919998,78.169998,76.510002,76.940002,0.03,DXY
15/11/2011,76.760002,78.470001,76.639999,78.019997,1.61,DXY
22/11/2011,77.980003,79.699997,77.970001,79.610001,2.05,DXY
29/11/2011,79.239998,79.400002,77.919998,78.629997,-0.78,DXY
06/12/2011,78.57,79.099998,78.099998,78.629997,0.08,DXY
13/12/2011,78.720001,80.730003,78.629997,80.25,1.91,DXY
20/12/2011,80.190002,80.489998,79.239998,80.010002,-0.22,DXY
27/12/2011,79.93,80.849998,79.699997,80.169998,0.3,DXY
03/01/2012,80.230003,81.370003,79.510002,81.239998,1.24,DXY
10/01/2012,81.43,81.779999,80.529999,81.43,0,DXY
17/01/2012,81.419998,81.699997,79.989998,80.220001,-1.5,DXY
24/01/2012,80.370003,80.389999,78.769997,78.900002,-1.86,DXY
31/01/2012,78.900002,79.57,78.620003,78.940002,0.05,DXY
