date,Open,High,Low,Close,Percentage Return
04/09/1990,86.610001,87.019997,85.419998,86.75,0.22
11/09/1990,87.32,87.389999,84.870003,84.879997,-2.16
18/09/1990,85.18,86.449997,84.739998,85.480003,0.71
25/09/1990,85.349998,86.199997,85.059998,85.43,-0.06
02/10/1990,85.5,85.519997,83.540001,83.599998,-2.14
09/10/1990,83.400002,83.730003,82.75,83.25,-0.42
16/10/1990,83.449997,83.480003,81.919998,82.959999,-0.35
23/10/1990,83.059998,83.290001,82.400002,83.239998,0.34
30/10/1990,83.279999,83.690002,81.610001,81.709999,-1.84
06/11/1990,81.970001,82.519997,81.480003,81.709999,0.00
13/11/1990,81.849998,81.940002,81.269997,81.559998,-0.18
20/11/1990,81.650002,82.309998,81.5,82.099998,0.66
27/11/1990,82.099998,83.889999,81.589996,83.809998,2.08
04/12/1990,83.389999,83.489998,81.730003,82.099998,-2.04
11/12/1990,82.050003,82.919998,81.860001,82.779999,0.83
18/12/1990,82.830002,85.389999,82.32,84.709999,2.33
25/12/1990,85.050003,85.389999,83.010002,83.07,-1.94
01/01/1991,83.370003,85.110001,82.599998,84.669998,1.93
08/01/1991,84.760002,85.220001,83.599998,84.830002,0.19
15/01/1991,84.75,85.169998,82.43,82.449997,-2.81
22/01/1991,82.360001,82.959999,82.080002,82.389999,-0.07
29/01/1991,82.160004,82.93,81.129997,81.379997,-1.23
05/02/1991,81.32,81.419998,80.339996,80.489998,-1.09
12/02/1991,80.870003,82.040001,80.650002,81.919998,1.78
19/02/1991,82.470001,83.989998,82.239998,83.860001,2.37
26/02/1991,84.07,84.949997,83.629997,84.709999,1.01
05/03/1991,84.419998,87.089996,84.230003,86.900002,2.59
12/03/1991,86.150002,89.199997,86.099998,88.910004,2.31
19/03/1991,88.989998,91.129997,88.660004,91.080002,2.44
26/03/1991,91.199997,92.459999,90.529999,90.809998,-0.30
02/04/1991,91.300003,91.440002,89.290001,90.949997,0.15
09/04/1991,90.309998,90.769997,89.470001,89.639999,-1.44
16/04/1991,89.449997,94.120003,89.339996,93.809998,4.65
23/04/1991,93.559998,94.459999,92.599998,93.309998,-0.53
30/04/1991,92.599998,93.580002,91.07,92.690002,-0.66
07/05/1991,92.440002,93.300003,91.779999,92.010002,-0.73
14/05/1991,92.07,93.18,90.739998,92.720001,0.77
21/05/1991,91.959999,92.709999,91.660004,91.739998,-1.06
28/05/1991,91.889999,93.82,91.050003,93.440002,1.85
04/06/1991,93.580002,94.790001,93.019997,94.559998,1.20
11/06/1991,94.730003,96.349998,94.57,95.779999,1.29
18/06/1991,96.639999,96.75,94.970001,95.050003,-0.76
25/06/1991,95.610001,96.839996,95.050003,96.809998,1.85
02/07/1991,96.849998,97.32,95.949997,96.029999,-0.81
09/07/1991,96.330002,97.269997,94.919998,95.209999,-0.85
16/07/1991,95.25,95.660004,93.449997,94.169998,-1.09
23/07/1991,94.309998,94.410004,92.889999,93.75,-0.45
30/07/1991,93.620003,94.480003,92.32,92.339996,-1.50
06/08/1991,92.080002,93.120003,91.849998,92.699997,0.39
13/08/1991,92.739998,96.559998,92.589996,96.459999,4.06
20/08/1991,95.68,96.019997,92.650002,93.5,-3.07
27/08/1991,93.669998,93.919998,92.75,93.489998,-0.01
03/09/1991,93.18,93.309998,91,91.110001,-2.55
10/09/1991,91.139999,91.519997,90.190002,90.339996,-0.85
17/09/1991,90.139999,91.339996,89.959999,90.07,-0.30
24/09/1991,90.239998,90.910004,89.650002,89.900002,-0.19
01/10/1991,90.010002,90.389999,89.389999,90.120003,0.24
08/10/1991,90.510002,91.290001,90.220001,90.889999,0.85
15/10/1991,91.309998,91.589996,90.349998,90.739998,-0.17
22/10/1991,90.989998,92.029999,90.800003,91.889999,1.27
29/10/1991,91.580002,91.779999,87.959999,88.440002,-3.75
05/11/1991,88.629997,89.059998,87.989998,88.639999,0.23
12/11/1991,88.379997,88.860001,86.970001,87.449997,-1.34
19/11/1991,87.279999,87.43,86.290001,86.650002,-0.91
26/11/1991,86.870003,88.529999,86.260002,87.739998,1.26
03/12/1991,87.709999,87.870003,85.75,86.010002,-1.97
10/12/1991,86.169998,86.839996,85.949997,86.099998,0.10
17/12/1991,85.870003,86.150002,83.209999,83.720001,-2.76
24/12/1991,83.830002,84.019997,83.279999,83.739998,0.02
31/12/1991,83.519997,84.699997,83.080002,83.169998,-0.68
07/01/1992,83.150002,86.589996,82.800003,86.18,3.62
14/01/1992,85.739998,88.68,85.550003,86.269997,0.10
21/01/1992,86.18,87.620003,85.739998,87.410004,1.32
28/01/1992,87.269997,87.959999,86.18,87.080002,-0.38
04/02/1992,86.889999,86.970001,85.230003,86.099998,-1.13
11/02/1992,86.68,88.559998,86.459999,88.099998,2.32
18/02/1992,89.220001,89.779999,88.949997,89.440002,1.52
25/02/1992,89.389999,89.919998,88.650002,89.199997,-0.27
03/03/1992,89.190002,91.129997,89.169998,90.260002,1.19
10/03/1992,90.190002,91.230003,90.120003,90.510002,0.28
17/03/1992,90.510002,91.529999,89.720001,90.68,0.19
24/03/1992,90.599998,90.910004,89.519997,89.809998,-0.96
31/03/1992,89.830002,90.559998,88.68,89.019997,-0.88
07/04/1992,88.970001,89.949997,88.43,89.900002,0.99
14/04/1992,89.599998,90.779999,89.339996,90.510002,0.68
21/04/1992,90.489998,90.610001,89.559998,89.779999,-0.81
28/04/1992,89.800003,90.110001,89.080002,89.449997,-0.37
05/05/1992,89.440002,89.599998,88.550003,89.150002,-0.34
12/05/1992,89.160004,89.169998,86.839996,86.910004,-2.51
19/05/1992,86.959999,88.160004,86.580002,87.900002,1.14
26/05/1992,87.790001,88.879997,86.739998,87.199997,-0.80
02/06/1992,87.220001,87.809998,86.339996,86.57,-0.72
09/06/1992,86.510002,87.050003,85.580002,85.720001,-0.98
16/06/1992,85.720001,86.459999,85.379997,85.580002,-0.16
23/06/1992,85.519997,85.68,83.239998,83.620003,-2.29
30/06/1992,83.599998,84,82.599998,83.129997,-0.59
07/07/1992,83.220001,83.620003,81.68,81.839996,-1.55
14/07/1992,81.779999,82.730003,80.580002,82.540001,0.86
21/07/1992,82.550003,83.269997,82.120003,82.230003,-0.38
28/07/1992,82.160004,82.809998,81.709999,81.900002,-0.40
04/08/1992,81.910004,82.57,81.519997,81.610001,-0.35
11/08/1992,81.610001,82.269997,81.290001,81.580002,-0.04
18/08/1992,81.629997,81.639999,78.75,78.940002,-3.24
25/08/1992,78.949997,79.650002,78.669998,78.879997,-0.08
01/09/1992,78.839996,80.389999,78.190002,78.82,-0.08
08/09/1992,78.910004,83.440002,78.32,82.900002,5.18
15/09/1992,82.650002,85.959999,82.169998,84.419998,1.83
22/09/1992,84.269997,85.480003,82.489998,82.690002,-2.05
29/09/1992,82.709999,83.610001,80.580002,82.400002,-0.35
06/10/1992,82.419998,85.080002,82.25,84.019997,1.97
13/10/1992,84.080002,85.529999,83.199997,85.5,1.76
20/10/1992,85.580002,87.669998,85.550003,87.25,2.05
27/10/1992,87.059998,88.919998,86.720001,88.839996,1.82
03/11/1992,88.650002,90.339996,87.989998,90.190002,1.52
10/11/1992,90.32,90.440002,88.650002,90.029999,-0.18
17/11/1992,90.019997,91.459999,89.389999,90.870003,0.93
24/11/1992,90.790001,91.550003,90.309998,90.839996,-0.03
01/12/1992,90.889999,91.209999,88.839996,88.970001,-2.06
08/12/1992,89.010002,90.470001,88.639999,89.709999,0.83
15/12/1992,89.870003,90.050003,88.849998,89.830002,0.13
22/12/1992,89.830002,92.370003,89.82,92.160004,2.59
29/12/1992,92.160004,93.629997,91.870003,93.459999,1.41
05/01/1993,93.360001,93.75,92.260002,92.690002,-0.82
12/01/1993,92.690002,93.290001,91.959999,92.059998,-0.68
19/01/1993,92.089996,92.449997,90.230003,90.470001,-1.73
26/01/1993,90.5,93.730003,90.089996,93.559998,3.42
02/02/1993,93.599998,94.860001,93.199997,94.349998,0.84
09/02/1993,94.400002,94.629997,93.599998,94.379997,0.03
